x1,x2,x3,v1,v2,v3,f,fobj,fcon1,fcon2
89.838,127.162,120.0,-0.099871,0.7,120.0,1.399665,0.044864999999999995,0.06232000000000001,2.28328
72.36768000000001,77.15231999999999,141.45,-0.018581,0.48232299999999995,141.45,1.154741,0.10784400000000001,0.11178699999999998,1.18715
34.33808,42.94192,131.35,-0.06464500000000001,0.24929,131.35,0.718441,0.140244,0.142414,0.8778040000000001
84.90356,155.61643999999998,126.95,-0.17071,0.775871,126.95,0.9568450000000001,0.125914,0.128525,1.002617
77.184333,55.815667000000005,132.55,0.09329,0.42903199999999997,132.55,1.416995,0.034009,0.061299,2.7672380000000003
147.545347,146.174653,136.35,0.00271,0.947484,136.35,1.378592,0.060577,0.075639,1.9604099999999998
13.888,20.832,104.7,-0.116129,0.112,104.7,1.323483,0.062155999999999996,0.06963899999999999,1.6080969999999999
105.2296,135.5704,150.0,-0.073161,0.776774,150.0,0.442672,0.187473,0.189579,0.767829
82.8618,69.7382,112.3,0.049935,0.492258,112.3,1.438851,0.008641,0.09869800000000001,6.474181
76.86569300000001,87.49430699999999,100.0,-0.037548000000000005,0.5301939999999999,100.0,1.440715,0.001364,0.207137,13.568354000000001
71.24730699999999,40.192693,145.7,0.161806,0.359484,145.7,1.434458,0.016965,0.082452,4.383261
154.807987,125.47201299999999,108.5,0.060774,0.9041290000000001,108.5,1.4412280000000002,0.002532,0.256233,14.810729
18.95712,24.72288,116.05,-0.076645,0.140903,116.05,1.003098,0.10898699999999999,0.110472,1.039574
16.839667000000002,32.160333,123.45,-0.18154800000000001,0.158065,123.45,0.21332800000000002,0.30990700000000004,0.31050300000000003,0.303041
68.946267,101.85373299999999,130.95,-0.111871,0.550968,130.95,0.375919,0.165801,0.167257,0.757526
52.64,105.28,125.35,-0.193548,0.509419,125.35,-0.212171,0.20135,0.20231400000000002,0.56447
12.358080000000001,17.88192,124.1,-0.106065,0.097548,124.1,-0.19761900000000002,0.199773,0.20029,0.574136
10.4832,19.7568,139.0,-0.178065,0.097548,139.0,1.241375,0.0,1.0,
39.93444,58.34556,150.0,-0.108774,0.31703200000000004,150.0,-0.039591,0.25398200000000004,0.254288,0.530509
139.47808,99.08192,129.4,0.09832300000000001,0.769548,129.4,1.43096,0.022655,0.069422,3.73539
50.7892,30.6908,125.3,0.143226,0.262839,125.3,1.4333,0.016518,0.068076,4.224554
10.08,20.16,122.6,-0.193548,0.097548,122.6,0.414785,0.354831,0.355323,0.238461
33.506667,67.01333299999999,134.4,-0.193548,0.324258,134.4,0.518353,0.38000100000000003,0.38000100000000003,0.21835700000000002
10.72512,19.514879999999998,134.95,-0.168774,0.097548,134.95,0.290538,0.325818,0.327381,0.30244699999999997
10.261439999999999,19.97856,110.6,-0.186581,0.097548,110.6,-0.194973,0.220915,0.22333499999999998,0.45869099999999996
77.914947,154.205053,150.0,-0.190839,0.7487739999999999,150.0,0.616224,0.40394,0.404993,0.230104
171.68293300000002,102.717067,139.7,0.14593499999999998,0.8851610000000001,139.7,1.433355,0.021694,0.080346,4.026674
141.34512,90.49488000000001,115.45,0.127355,0.747871,115.45,1.440375,0.004246,0.15872999999999998,9.483316
10.08,20.16,115.8,-0.193548,0.097548,115.8,0.101482,0.28583200000000003,0.286781,0.334756
10.08,20.16,127.55,-0.193548,0.097548,127.55,0.40325300000000003,0.351827,0.352694,0.24384899999999998
45.08,90.16,129.15,-0.193548,0.436258,129.15,0.181107,0.303551,0.303551,0.325453
31.36,62.72,128.15,-0.193548,0.30348400000000003,128.15,0.331557,0.33534,0.336432,0.26870900000000003
11.30976,18.930239999999998,128.35,-0.146323,0.097548,128.35,0.048254000000000005,0.275254,0.275525,0.38660500000000003
63.0,126.0,116.55,-0.193548,0.609677,116.55,1.33735,0.066602,0.074419,1.66631
46.626067,48.853933000000005,124.7,-0.013548,0.308,124.7,1.3036889999999999,0.074237,0.083332,1.516674
10.08,20.16,121.6,-0.193548,0.097548,121.6,0.35654600000000003,0.340018,0.342163,0.24306999999999998
10.08,20.16,132.2,-0.193548,0.097548,132.2,0.509825,0.377237,0.378004,0.214917
60.106667,120.213333,122.35,-0.193548,0.581677,122.35,0.547064,0.150747,0.15143800000000002,0.813567
27.533333000000002,55.066667,130.85,-0.193548,0.266452,130.85,0.364092,0.341698,0.343876,0.258344
36.866667,73.733333,150.0,-0.193548,0.356774,150.0,0.704379,0.42731899999999995,0.42897700000000005,0.207762
59.64,119.28,132.7,-0.193548,0.5771609999999999,132.7,0.188824,0.305197,0.305197,0.344882
35.392,30.968,107.55,0.03871,0.214065,107.55,1.4365379999999999,0.011303,0.071531,5.198218
10.08,20.16,118.4,-0.193548,0.097548,118.4,0.16331600000000002,0.29791,0.29995900000000003,0.312283
12.93264,17.30736,132.95,-0.084,0.097548,132.95,0.31541399999999997,0.171289,0.17144500000000001,0.739229
10.08,20.16,125.55,-0.193548,0.097548,125.55,0.388306,0.348582,0.34923000000000004,0.237771
10.08,20.16,133.6,-0.193548,0.097548,133.6,0.38298899999999997,0.347941,0.347941,0.252419
51.24,102.48,131.05,-0.193548,0.495871,131.05,0.23917199999999997,0.31557399999999997,0.316065,0.318867
114.58832,123.97168,129.4,-0.022838999999999998,0.769548,129.4,1.3693440000000001,0.060323,0.07401100000000001,1.8808340000000001
114.87728,148.60272,110.0,-0.074323,0.849935,110.0,1.4395129999999998,0.008054,0.12013299999999999,7.041735000000001
10.08,20.16,120.1,-0.193548,0.097548,120.1,0.381415,0.343998,0.348025,0.24855300000000002
54.62548,101.89452,113.05,-0.17535499999999998,0.504903,113.05,1.375737,0.051512,0.063493,1.9600520000000001
77.707187,113.53281299999999,145.7,-0.108774,0.616903,145.7,-0.08116799999999999,0.247165,0.247781,0.5113850000000001
126.0504,183.9096,130.3,-0.10838699999999998,0.999871,130.3,1.254521,0.095775,0.100633,1.361431
11.38032,18.859679999999997,130.4,-0.14361300000000002,0.097548,130.4,-0.006084,0.262759,0.264196,0.42176899999999995
10.08,20.16,129.65,-0.193548,0.097548,129.65,0.454293,0.363699,0.364647,0.23005100000000003
114.87728,148.60272,127.5,-0.074323,0.849935,127.5,1.335521,0.07255,0.082539,1.6481130000000002
98.11395999999999,137.92604,139.0,-0.09793500000000001,0.761419,139.0,0.258316,0.186013,0.188431,0.716465
14.53536,15.70464,130.9,-0.022452,0.097548,130.9,1.23145,0.09324099999999999,0.09808099999999999,1.315165
90.626667,181.253333,142.35,-0.193548,0.8770319999999999,142.35,0.420113,0.35388600000000003,0.35684299999999997,0.292833
84.243507,85.716493,130.9,-0.005032,0.548258,130.9,1.329046,0.07095,0.07888099999999999,1.6204290000000001
59.08,118.16,124.25,-0.193548,0.571742,124.25,-0.060095,0.18576099999999998,0.18655,0.633085
13.194720000000002,17.045279999999998,111.5,-0.073935,0.097548,111.5,1.169482,0.09086799999999999,0.09511599999999999,1.214474
98.611333,59.588667,125.3,0.143226,0.510323,125.3,1.436217,0.01286,0.077957,4.987389
10.08,20.16,105.4,-0.193548,0.097548,105.4,0.481896,0.140479,0.141312,0.795901
10.08,20.16,130.9,-0.193548,0.097548,130.9,0.472303,0.36882600000000004,0.36882600000000004,0.222577
18.655653,20.264347,127.65,-0.024,0.125548,127.65,1.180762,0.09664500000000001,0.099497,1.227934
31.36,62.72,126.3,-0.193548,0.30348400000000003,126.3,0.20603400000000002,0.30730599999999997,0.30904899999999996,0.31306
14.696639999999999,15.54336,136.3,-0.016258,0.097548,136.3,1.237514,0.095563,0.100564,1.325618
58.3464,57.5736,150.0,0.003871,0.373935,150.0,1.273601,0.098883,0.105727,1.404328
171.68293300000002,102.717067,125.9,0.14593499999999998,0.8851610000000001,125.9,1.438774,0.010171,0.109878,6.18447
25.521813,46.438187,114.05,-0.168774,0.232129,114.05,0.525802,0.141958,0.145081,0.808752
15.943573,20.736427,130.05,-0.07587100000000001,0.118323,130.05,0.545076,0.152529,0.153341,0.812403
76.8768,144.8832,126.0,-0.178065,0.715355,126.0,0.385666,0.16769900000000001,0.171881,0.758822
28.798933,36.161066999999996,129.05,-0.06580599999999999,0.209548,129.05,0.57434,0.151606,0.153482,0.8220799999999999
103.32,206.64,136.7,-0.193548,0.999871,136.7,0.030019,0.27166799999999997,0.27166799999999997,0.46411800000000003
133.748347,95.01165300000001,144.85,0.09832300000000001,0.737935,144.85,1.4172799999999999,0.03895,0.07271799999999999,2.7276700000000003
32.187587,23.532413000000002,132.2,0.09019400000000001,0.179742,132.2,1.41751,0.033075,0.060647,2.794427
10.08,20.16,112.4,-0.193548,0.097548,112.4,0.014293,0.264909,0.268698,0.368084
51.146667,102.29333299999999,125.9,-0.193548,0.494968,125.9,-0.120719,0.239152,0.239634,0.464326
73.44969300000001,116.67030700000001,143.55,-0.132,0.61329,143.55,0.128027,0.29170300000000005,0.292352,0.407964
11.964960000000001,18.27504,130.8,-0.12116099999999999,0.097548,130.8,-0.127499,0.236657,0.23825500000000002,0.493258
17.2074,25.6326,146.2,-0.114194,0.138194,146.2,0.017325,0.266117,0.269281,0.47897799999999996
41.488627,29.351373,142.4,0.099484,0.228516,142.4,1.419748,0.037368,0.067664,2.827758
110.79432,96.68568,107.7,0.039484,0.6692899999999999,107.7,1.4410290000000001,0.0049039999999999995,0.178017,10.593795
11.50128,18.73872,109.05,-0.138968,0.097548,109.05,0.26810100000000003,0.150825,0.151318,0.733925
88.100133,103.699867,147.85,-0.047226,0.61871,147.85,0.770604,0.160322,0.160733,0.894294
44.146667,88.29333299999999,124.9,-0.193548,0.427226,124.9,-0.029927,0.25795500000000005,0.25913600000000003,0.42044
11.51136,18.72864,130.05,-0.13858099999999998,0.097548,130.05,-0.059801,0.250776,0.25287600000000005,0.454346
23.035227,43.604773,130.55,-0.179226,0.214968,130.55,0.37535999999999997,0.344039,0.346466,0.266936
26.89456,39.18544,130.65,-0.108,0.21316100000000002,130.65,-0.180072,0.22394699999999998,0.22394699999999998,0.526424
179.924827,115.195173,115.45,0.127355,0.952,115.45,1.440977,0.004571,0.185277,10.725989
57.213333,114.426667,107.7,-0.193548,0.5536770000000001,107.7,1.427899,0.02115,0.05508,3.510725
54.44712,100.67288,147.85,-0.173032,0.500387,147.85,0.428587,0.353019,0.359191,0.295888
70.093333,140.186667,125.05,-0.193548,0.678323,125.05,0.11458099999999999,0.180786,0.184029,0.681149
10.856160000000001,19.38384,130.65,-0.163742,0.097548,130.65,0.21539699999999998,0.310869,0.310892,0.321888
128.469413,167.770587,109.6,-0.077032,0.9556129999999999,109.6,1.439971,0.00796,0.133347,7.457319999999999
146.1978,163.7622,116.95,-0.032902999999999995,0.999871,116.95,1.437159,0.013281,0.086948,5.21023
149.133973,145.986027,115.45,0.006194,0.952,115.45,1.438328,0.009765000000000001,0.107564,6.0235330000000005
29.866667,59.733332999999995,108.15,-0.193548,0.289032,108.15,1.251196,0.078865,0.084513,1.366291
88.94928,142.89072,147.4,-0.135097,0.747871,147.4,0.048722,0.274969,0.27566199999999996,0.464999
