x1,x2,x3,v1,v2,v3,f,fobj,fcon1,fcon2
38.92,77.84,111.0,-0.193548,0.376645,111.0,0.700443,0.2329,0.24302600000000002,0.49358100000000005
41.349,35.651,106.15,0.042968,0.248387,106.15,1.7500330000000002,0.035664,0.054970000000000005,2.748214
94.47256,96.76744000000001,112.05,-0.006968000000000001,0.616903,112.05,1.7266830000000002,0.040546,0.058182000000000005,2.574071
125.89471999999999,82.42528,146.0,0.12116099999999999,0.672,146.0,1.7902060000000002,0.043829,0.075415,2.885333
130.30864,128.41136,143.6,0.004258,0.8345809999999999,143.6,0.120377,0.12040799999999999,0.12575799999999998,1.344818
19.28304,10.95696,105.05,0.159871,0.097548,105.05,1.7944759999999997,0.016218,0.058712,4.522546
134.72928000000002,175.23072,141.45,-0.07587100000000001,0.999871,141.45,0.613762,0.22171999999999997,0.22623400000000002,0.738418
11.471039999999999,18.76896,129.7,-0.140129,0.097548,129.7,1.286907,0.34781100000000004,0.350141,0.33369
10.08,20.16,104.6,-0.193548,0.097548,104.6,1.151037,0.319959,0.323071,0.289401
15.21212,18.66788,107.7,-0.059226,0.10929000000000001,107.7,0.203843,0.142332,0.14464100000000002,0.876818
86.60651999999999,107.43348,110.0,-0.062323,0.625935,110.0,1.646525,0.0456,0.060765999999999994,2.31655
106.38208,101.93791999999999,146.0,0.012387,0.672,146.0,0.12449400000000001,0.12038800000000001,0.12922999999999998,1.333028
72.08488,47.19512,105.85,0.12116099999999999,0.384774,105.85,1.795378,0.011196,0.0819,6.330579
162.98352,124.29648,130.6,0.078194,0.92671,130.6,1.692596,0.05234,0.069611,2.3765970000000003
19.3536,18.4464,126.2,0.013935,0.12193499999999999,126.2,0.054153,0.101726,0.10691600000000001,1.315767
36.493333,72.98666700000001,109.3,-0.193548,0.353161,109.3,0.548151,0.206519,0.21596100000000001,0.601424
148.47083999999998,161.48916,118.7,-0.024387,0.999871,118.7,1.553273,0.057377,0.07358300000000001,2.137219
79.98564,73.73436,124.95,0.023613,0.495871,124.95,0.019815,0.084365,0.090825,1.531292
75.50312,124.41688,145.4,-0.142065,0.644903,145.4,1.41101,0.371213,0.377739,0.34512600000000004
10.08,20.16,105.2,-0.193548,0.097548,105.2,1.208175,0.328842,0.334881,0.28652
101.683307,97.956693,130.7,0.010839,0.644,130.7,0.081231,0.10931300000000001,0.116496,1.302168
56.127867,83.032133,107.6,-0.112258,0.448903,107.6,0.391669,0.070711,0.076196,1.6585599999999998
127.26083999999999,136.21916000000002,147.2,-0.019742,0.849935,147.2,0.294677,0.16071400000000002,0.16630599999999998,1.0961
98.91672,71.04328000000001,122.8,0.095226,0.548258,122.8,1.743675,0.040195999999999996,0.061189,2.652773
51.828747,49.531253,128.6,0.013161,0.326968,128.6,0.07042899999999999,0.105322,0.11742899999999999,1.31287
145.6224,130.1776,118.2,0.032516,0.889677,118.2,1.7484540000000002,0.039869999999999996,0.062442,2.6808389999999997
19.28304,10.95696,105.85,0.159871,0.097548,105.85,1.7955020000000002,0.017662,0.056401,4.365603
37.373,42.427,129.6,-0.036774,0.257419,129.6,0.319272,0.16559000000000001,0.171511,0.85215
58.893333,117.786667,107.8,-0.193548,0.5699350000000001,107.8,0.061415,0.104155,0.10713900000000001,1.26613
75.68288000000001,78.87711999999999,126.15,-0.012,0.49858100000000005,126.15,0.174803,0.13378299999999999,0.139938,1.073821
18.18432,12.05568,127.2,0.117677,0.097548,127.2,1.773875,0.038619,0.064206,2.860775
27.464733000000003,36.655266999999995,147.7,-0.083226,0.206839,147.7,0.993627,0.288643,0.293948,0.515554
37.48472,31.675279999999997,141.95,0.048774,0.223097,141.95,0.175723,0.090513,0.09932,1.5876569999999999
10.08,20.16,105.85,-0.193548,0.097548,105.85,1.307344,0.346921,0.35568099999999997,0.239023
13.265279999999999,16.97472,125.3,-0.071226,0.097548,125.3,0.550575,0.21033600000000002,0.21494499999999997,0.64025
19.0512,11.1888,144.0,0.15096800000000002,0.097548,144.0,1.8010279999999999,0.031296,0.064542,3.4207870000000002
16.238879999999998,14.001120000000002,123.65,0.042968,0.097548,123.65,0.41590699999999997,0.07663500000000001,0.086744,1.659932
83.715707,63.84429300000001,133.8,0.078194,0.476,133.8,1.582013,0.055026,0.070478,2.17782
53.24592,30.474079999999997,122.2,0.157935,0.270065,122.2,1.798071,0.0218,0.059922,3.9989160000000004
125.2608,76.3392,106.95,0.140903,0.650323,106.95,1.7922740000000001,0.007779,0.12116199999999999,8.643858999999999
36.902133,67.537867,106.4,-0.170323,0.336903,106.4,0.191629,0.13905599999999999,0.142233,0.8798969999999999
13.72896,16.511039999999998,140.05,-0.05341900000000001,0.097548,140.05,0.694762,0.235875,0.240628,0.606234
79.77088,50.14912,125.6,0.13238699999999998,0.41909700000000005,125.6,1.7940479999999999,0.030987,0.061271000000000006,3.3032480000000004
177.50376,132.45623999999998,144.8,0.084387,0.999871,144.8,1.736793,0.059057000000000005,0.084172,2.442296
34.664559999999994,37.85544,128.05,-0.025547999999999998,0.233935,128.05,0.228631,0.14663900000000002,0.15190599999999999,0.9379059999999999
85.87432,63.645680000000006,131.75,0.086323,0.48232299999999995,131.75,1.61661,0.051422,0.067949,2.238653
111.24166699999999,63.75833299999999,141.05,0.157548,0.564516,141.05,1.802193,0.025526,0.071287,3.821483
19.28304,10.95696,106.0,0.159871,0.097548,106.0,1.795695,0.018162,0.056866999999999994,4.306023000000001
56.76664,113.19336000000001,143.15,-0.192774,0.548258,143.15,1.8062790000000002,0.478286,0.482917,0.21433400000000002
