iteration,random_obj0_mean,random_obj0_stde,random_obj1_mean,random_obj1_stde,random_obj2_mean,random_obj2_stde,deap_obj0_mean,deap_obj0_stde,deap_obj1_mean,deap_obj1_stde,deap_obj2_mean,deap_obj2_stde,gryffin_adam_naive_obj0_mean,gryffin_adam_naive_obj0_stde,gryffin_adam_naive_obj1_mean,gryffin_adam_naive_obj1_stde,gryffin_adam_naive_obj2_mean,gryffin_adam_naive_obj2_stde,gryffin_genetic_naivegryffin_adam_dynamic_obj0_mean,gryffin_genetic_naivegryffin_adam_dynamic_obj0_stde,gryffin_genetic_naivegryffin_adam_dynamic_obj1_mean,gryffin_genetic_naivegryffin_adam_dynamic_obj1_stde,gryffin_genetic_naivegryffin_adam_dynamic_obj2_mean,gryffin_genetic_naivegryffin_adam_dynamic_obj2_stde,gryffin_genetic_dynamic_obj0_mean,gryffin_genetic_dynamic_obj0_stde,gryffin_genetic_dynamic_obj1_mean,gryffin_genetic_dynamic_obj1_stde,gryffin_genetic_dynamic_obj2_mean,gryffin_genetic_dynamic_obj2_stde
11,11.418700000000003,0.6915450681388867,1.9404683321000005,0.020267229515642984,-0.7196762015999998,0.012321832345678019,11.900099999999998,0.6670321999880028,1.9483967819000008,0.019310952846353174,-0.6935698391999996,0.010269670604850135,11.452400000000003,0.722371364412835,1.9357672603999987,0.018948897451686337,-0.7126206485999999,0.01118196622718161,11.895900000000001,0.7141584884304647,1.9399450838000005,0.020666776335108855,-0.7057038666000001,0.011975596027343756,12.4521,0.6495321524290214,2.0087368615999996,0.024346438430639494,-0.7151857353000003,0.012119375435919094
12,11.329500000000003,0.6986042956800785,1.9302311138000006,0.020488504387559118,-0.7236469568999999,0.012517953099349503,12.126799999999998,0.6597012287800849,1.9392871460000012,0.018841155386473084,-0.6982355378999998,0.010320474495012305,11.480100000000004,0.7251839180711876,1.915216635799999,0.018399110995740795,-0.7186103858999999,0.011146330077684136,11.433100000000003,0.689982716646209,1.9165847546000003,0.01795871759732921,-0.7117012227,0.011768525302325066,11.425699999999997,0.6490098767510367,1.9359737842999993,0.020522214880325695,-0.7195265466000003,0.011445673175819149
13,10.766300000000001,0.6953304490119283,1.9132849979000002,0.018918857527820902,-0.7144238553,0.012805533708552544,12.184000000000001,0.6547295382743552,1.932251728400001,0.018893350338580583,-0.7027749821999997,0.010734425445810287,11.519999999999998,0.734891990797944,1.9000331836999984,0.018915586064171465,-0.7255293447,0.011821343599749835,11.029100000000003,0.6703609928452707,1.9017544883,0.01667306892976973,-0.7180114938000002,0.01213456249594728,11.666799999999999,0.654458232123428,1.9120823158999993,0.019133966473786346,-0.7246613457000004,0.01109842457722026
14,10.973500000000001,0.6877409401475415,1.905778031,0.018389252075093985,-0.7161582206999998,0.012810476100736847,12.081799999999998,0.6657277652331367,1.924427765000001,0.019032020020795015,-0.7011576197999997,0.010909396234739237,11.234300000000001,0.7323323754915123,1.8922756126999989,0.018667150121392233,-0.7282318419,0.01181457000544818,10.818000000000001,0.6680926133602494,1.8955223099000003,0.01730403644842474,-0.7260912312000001,0.01228705665018133,11.289300000000003,0.6297399915792106,1.8912386395999994,0.01762040479564916,-0.7338686655000002,0.010711642093212547
15,10.812700000000001,0.6754034169554805,1.8917417525000002,0.017190265878017814,-0.7197559269,0.01216702039273304,12.067699999999991,0.6695305162824513,1.9150563689000006,0.016269450604761624,-0.7061936465999998,0.010530744655282833,11.1627,0.746969633522511,1.870790868799999,0.017168489857546192,-0.7323337494000003,0.01163097718877995,10.3863,0.6471277479060751,1.8840886679000008,0.017712717512799746,-0.7372203933,0.012674709675666168,11.790000000000004,0.6169467096324224,1.8766967992999992,0.017514318875327957,-0.7398891501000002,0.010984902858154514
16,10.611399999999998,0.6563875130508285,1.8892427861,0.016913447197312463,-0.7169693507999999,0.012626859261593713,12.265199999999995,0.6900208342941717,1.9071162188000008,0.016555157180883684,-0.7108979835,0.01049284815787713,10.251100000000001,0.7321394251391444,1.8560125735999993,0.01666438839105002,-0.7345233381000001,0.01199174462016192,10.375400000000003,0.6366161663441232,1.8747765896000006,0.01666877778892301,-0.74481933,0.012373091091451177,11.887700000000004,0.6237846030456641,1.861860274699999,0.015474412256528786,-0.7431657783,0.010439145575433443
17,10.597199999999997,0.6515000872113242,1.891476455,0.0168593886698645,-0.7219683719999999,0.012609882400507285,12.094299999999999,0.6883772390503091,1.9037783681000005,0.01663958056767178,-0.7146091554,0.010504780777218732,10.4558,0.7274404854217489,1.8442197595999992,0.016992844408495276,-0.7395974589000001,0.012483870753614075,9.970499999999998,0.672063803248754,1.863711915200001,0.016745181047980964,-0.7551305595,0.012114728617155795,11.513100000000003,0.6942378858274382,1.856670783499999,0.015235311880027825,-0.7524517350000001,0.010295324524789009
18,10.5836,0.6370219541782614,1.8800354663000005,0.015883896973045198,-0.7302927273,0.012984776408040478,12.016499999999997,0.6955011812888361,1.9005256847000007,0.01646355939140807,-0.7141041378,0.010593695533201808,10.317100000000003,0.6986277787838385,1.8370014907999994,0.016568682321386082,-0.7437831732000001,0.012087011306821256,9.8398,0.6628051615484659,1.856486843900001,0.016426467247588235,-0.7553694632999999,0.012147285089742495,11.861000000000004,0.7058143166635132,1.853258105299999,0.013687109789800127,-0.760380729,0.00973130840513539
19,10.7804,0.646690915578537,1.8803755913000004,0.015866162315667714,-0.7346827886999999,0.012997262247421853,12.137999999999998,0.6819838182645214,1.893001847600001,0.016345346677021484,-0.7120952235,0.011217641692137433,9.751599999999996,0.675807561376968,1.8338151997999992,0.015748296391696913,-0.7540247451,0.011752602166773119,9.588200000000002,0.6399801735909728,1.840943131400001,0.016756008551944278,-0.7680882335999999,0.011664333604135727,11.201400000000008,0.6878823924911855,1.8449612320999995,0.013909231301457376,-0.7699308948,0.009679972374265242
20,10.810399999999998,0.6458547773526503,1.8772083473000003,0.016009624429015268,-0.7347097265999999,0.01299345572554008,12.282799999999998,0.6733284855583792,1.8852475418000005,0.015641279852753456,-0.7107453354000001,0.011301665903893013,9.770399999999997,0.6741221913757282,1.8307821010999994,0.015346692203728203,-0.7559237309999999,0.011573406123179445,9.617000000000003,0.64209922055699,1.8343999427000015,0.01648731566312644,-0.7713270399000003,0.011533078673735838,11.05540000000001,0.6861346556151782,1.8236960728999998,0.014664841397724256,-0.7818676496999999,0.00988472342112921
21,10.9318,0.6545585698274504,1.8726947525000002,0.015688642257542094,-0.7359597539999999,0.012768152606948765,12.009499999999997,0.6633393301561019,1.8763115057000008,0.014780380422065403,-0.7123395692999999,0.011494501717734832,9.721200000000001,0.6655653633816697,1.8299298838999996,0.015142724401130188,-0.7643395118999998,0.011322635090245333,9.777800000000003,0.6396701587926318,1.8365168807000012,0.01606823734809146,-0.7779227439,0.011279809685366113,10.162600000000003,0.6888802780942334,1.8041380691,0.015592703158644673,-0.8002071896999999,0.010073314417094354
22,10.710700000000001,0.6538699166276309,1.8696099548,0.015781366178013834,-0.7392992372999998,0.012674395016579089,12.135,0.6554019913209967,1.8762889214000007,0.01478068807806322,-0.7132660698,0.01144372992728793,9.616700000000002,0.6668636387160176,1.8248625655999995,0.014691222615651145,-0.7740885827999999,0.01067633341570113,9.874900000000002,0.6547815619642774,1.8358124138000012,0.016066462049003912,-0.7797885336,0.011339226488180806,9.986600000000006,0.6856813448258446,1.7970645575,0.015471323033042557,-0.8058451016999999,0.009662383791523234
23,10.840400000000002,0.6650529738407968,1.8685887635000002,0.015650756795244775,-0.7409427212999999,0.012515738038802817,12.206899999999996,0.6539289042667615,1.8716855336000007,0.014954593287087176,-0.7153797426,0.011401560483481338,9.643000000000002,0.6762118552768934,1.8255343804999997,0.014968639401371732,-0.7781888576999998,0.010700291395390929,9.746600000000003,0.6577506822528434,1.8377065019000007,0.016243889276106725,-0.7846354509000002,0.01142117911531326,10.248500000000009,0.7169576487314168,1.7904024611000005,0.015861721852084957,-0.8151656150999999,0.009904787564011417
24,10.470000000000002,0.6578345004456155,1.8643499897000004,0.015709972086357007,-0.7447967456999999,0.012421494214514132,12.241100000000001,0.6389265033842818,1.861068191600001,0.015333535976793447,-0.7265461824,0.011183567477560778,9.6171,0.6725638211812179,1.8203326448,0.015135359339713913,-0.7800736943999997,0.0107769274939485,9.611100000000004,0.6478260900068644,1.838123631200001,0.01628118508424954,-0.7859132325000001,0.01134361410913129,10.03500000000001,0.7181695363282312,1.7843781671000007,0.01554290690309899,-0.8194098309000001,0.009551705179782741
25,10.4706,0.6506825440138828,1.8631568312000004,0.015583417637975551,-0.7482396269999998,0.012271000676010203,12.1292,0.6313855260309502,1.856555957300001,0.014623597337145926,-0.7290851475000001,0.011304978888623054,9.408999999999999,0.6669007164912673,1.8135891905,0.015005473314105063,-0.7815590882999998,0.010978464447223822,9.484300000000005,0.6412569958615288,1.828405579700001,0.016538717614367395,-0.7951844958000003,0.011268244905742549,10.05760000000001,0.729717092018712,1.7817575720000014,0.015699765112547438,-0.8283923960999999,0.009284690688837244
26,10.393100000000002,0.6423732381601653,1.8613566176000003,0.015450536460754725,-0.7497484214999999,0.012201068480902553,12.215199999999996,0.6425313023047077,1.848252553700001,0.014403133028356142,-0.7288976706000001,0.011401092247073896,9.4111,0.6703734093841929,1.8099215545999998,0.014861799498802451,-0.7823560691999998,0.010904008925081409,9.498200000000006,0.6417259304240351,1.823225067800001,0.015754155153497526,-0.7936740687000002,0.011374400576994511,10.179500000000012,0.7417469235679974,1.7720569349000013,0.015847192458386256,-0.8313114848999998,0.009179399125449642
27,10.252699999999999,0.6442921490513848,1.8552964064000002,0.015632982170040062,-0.7594898735999999,0.011731949636611536,12.370899999999997,0.6483404933102586,1.8443024780000008,0.013908769706420947,-0.7350811431000001,0.01105913761427388,9.554600000000002,0.6662101807218646,1.8053002082000003,0.014879791517997818,-0.7921576553999999,0.01063026224873471,9.661400000000006,0.6707358369759101,1.8201712895000008,0.015617822615605854,-0.7999620276000001,0.011314238595937581,10.250600000000013,0.7410837044727102,1.7655986414000013,0.016196837233919025,-0.8381101754999996,0.009076648308511414
28,10.306599999999998,0.6531102581377561,1.8543911297000002,0.015501688049193853,-0.7625422914,0.011189138261021527,12.378900000000003,0.6685358994490559,1.8423575072000005,0.013856314755390056,-0.7394575995000002,0.0111275309193432,9.515400000000005,0.6749485942931295,1.7976400490000006,0.014334134311254357,-0.7916820245999999,0.010684747483518517,9.700100000000004,0.6689050041684325,1.8215726045000011,0.01570856265658815,-0.8018980191000001,0.011366958297282495,10.522400000000012,0.73693645702993,1.7579493662000016,0.01634032025501759,-0.8437668623999997,0.00842024320240095
29,10.5779,0.6639494871122259,1.8495170024000007,0.015404600746548076,-0.7678463366999999,0.011002081155723636,12.3969,0.6564441953696654,1.8401891423000003,0.013874155845688895,-0.7420931601000004,0.011001599704977895,9.817100000000003,0.6684428480720395,1.7941239728000005,0.014118703468191492,-0.7959436547999998,0.010346681833554966,9.079900000000006,0.6242164274113412,1.8118047587000004,0.01575355174497251,-0.8113594803000003,0.010968694905258685,9.919000000000013,0.7372224211699513,1.7360145689000017,0.016651214532365906,-0.8537224571999998,0.008549325635985146
30,10.3205,0.6478471230210502,1.8481377275000006,0.015291307220790452,-0.7765532645999998,0.01042432232598852,12.2081,0.6470997305827547,1.8413316902000005,0.013995775960321108,-0.7530136215000005,0.010705729959104588,9.724200000000002,0.6714134375191012,1.7938121462000003,0.01416386601187395,-0.7997429870999998,0.010262901872715497,9.020700000000007,0.6148669832584247,1.8095759876000006,0.015710838937639967,-0.8119646307000002,0.010915346368334867,9.726000000000017,0.7396496770296928,1.7291168339000018,0.01690014011181916,-0.8592920720999997,0.008539867693710332
31,10.058099999999998,0.6463404504279472,1.8442379903000004,0.014612654488495802,-0.7812186911999998,0.010107067398770177,12.226699999999996,0.6459215214531402,1.8399684692000005,0.013839235398770794,-0.7570352595000004,0.010483541901604217,9.312000000000003,0.6404310289695948,1.7946322556,0.014421212309709311,-0.8065631735999997,0.009616038666776558,8.966800000000006,0.6361012106005912,1.8055924436000006,0.016135445973683143,-0.8162284377,0.010657320118242929,9.673600000000016,0.7603560768050273,1.7207579219000018,0.016994165327585582,-0.8636037686999997,0.008137447055495723
32,10.111099999999999,0.6519214126821093,1.8393350204,0.014846156876503635,-0.7856400440999998,0.009955272057518364,12.041299999999996,0.6426655200142948,1.8380447222000003,0.013663091466299392,-0.7638685068000005,0.010022767605577096,9.120300000000002,0.6263237092237871,1.7876381972000002,0.014622683061711555,-0.8100721751999999,0.009514338453108496,9.063700000000006,0.6270574242156395,1.8048825347000008,0.015909322314629038,-0.8190729711000002,0.01077024591788001,9.852100000000014,0.7835977358253742,1.715056610600002,0.01648298174633096,-0.8673930332999995,0.00790902883312626
33,10.2254,0.6278875696511566,1.8347699987000001,0.014740246339911453,-0.7902777164999999,0.009622319376495879,12.203200000000002,0.6378682849811533,1.8354643979000003,0.013513833976464948,-0.7664069277000006,0.009845546631193278,8.830400000000003,0.6187146136017628,1.7800743614000003,0.014388242128232557,-0.8163263936999998,0.009513385522833689,8.862300000000007,0.6293582477409759,1.7991363269000002,0.015949074151568383,-0.8272887585,0.010609871140738317,9.395800000000012,0.7772180614928494,1.7120920811000016,0.016622659933853902,-0.8715501770999995,0.0075058952232231625
34,10.282499999999995,0.623785871013633,1.8277084595000002,0.014521372973036052,-0.7957491032999998,0.009101902640763517,12.113399999999997,0.6365250111242736,1.8350820974000002,0.012911977301452557,-0.7635338238000005,0.009801927080093826,8.997800000000002,0.6212374238092458,1.7826356387000004,0.01453579767277383,-0.8187652259999997,0.009360805958030712,8.892000000000007,0.6310930040470797,1.7964877055000001,0.015947562777083313,-0.8303770935000001,0.010109519908610242,9.322900000000011,0.7776424819357881,1.7105609744000017,0.016854526545958773,-0.8723678375999995,0.00747854816443008
35,10.349399999999996,0.618123698660907,1.8284480273000003,0.014586331607744906,-0.7968304286999998,0.00919553306258744,12.255899999999997,0.6426152135790063,1.8342592670000002,0.012706751066412298,-0.7627934397000005,0.00977528142238189,9.260400000000004,0.6280506232370393,1.7792939786000006,0.014431145383055967,-0.8238105041999998,0.009153705532131023,8.768500000000007,0.6278944425430365,1.7899826108000008,0.015857821469826665,-0.8333614863000001,0.00982499957644825,9.465000000000012,0.7871698895776222,1.7056033124000018,0.016943400232387613,-0.8746352468999996,0.00749932466155957
36,10.223099999999999,0.6150865218357042,1.8240261302000003,0.014218042110615264,-0.7973534048999998,0.00905118430930279,12.071099999999996,0.644988037338179,1.8335074546999999,0.01300443115637018,-0.7671756102000005,0.009689073965799667,9.132300000000004,0.6214482240820822,1.7789233784000007,0.014522641588724813,-0.8289447591,0.009024630452923673,8.878700000000007,0.6439468750605242,1.7886223829000008,0.01570727028529827,-0.8341236384000001,0.009742054780447646,9.269300000000014,0.7813963084753386,1.7008831937000017,0.016734822393389477,-0.8789733371999996,0.00701426531622952
37,10.323499999999997,0.6239904099675375,1.8264382967000001,0.01427003195271153,-0.7992978314999998,0.00896988553274529,11.905699999999998,0.6532008925904895,1.8262138142,0.013112133572866582,-0.7714826811000006,0.009585726891793434,8.957000000000004,0.6296057477600473,1.7752190090000004,0.01452939350042868,-0.8307846993,0.008979509226118735,8.973000000000008,0.6647823308370363,1.7864434061000005,0.015690867752009598,-0.8363023431000002,0.009544734416744381,9.136300000000013,0.784991272517588,1.6937133587000013,0.016370299561767325,-0.8802143852999995,0.006957336861848537
38,10.163499999999997,0.6173022126418112,1.8258960013999999,0.014271658482101674,-0.8001614768999998,0.009034711190471384,11.886899999999995,0.6505208087526032,1.8291356239999998,0.013084236919854437,-0.7733686062000005,0.009475075120117832,8.965800000000007,0.6288592662409194,1.7711418626000006,0.01460925908121967,-0.8330268033,0.00896129205220033,8.847500000000005,0.6673808597938521,1.7805320336000006,0.015951858209252948,-0.8378348103000002,0.009623871595468741,8.910800000000012,0.7921904513776681,1.6922657867000013,0.01637179918921621,-0.8819751443999995,0.006642357216053785
39,10.163499999999997,0.6173022126418112,1.8258960013999999,0.014271658482101674,-0.8001614768999998,0.009034711190471384,11.754999999999995,0.6730344568172262,1.8275843819,0.013083816227255308,-0.7792386195000005,0.00928260481837299,8.736000000000004,0.6028999063796079,1.773913745300001,0.014869110453518443,-0.8356710710999999,0.008935556656682683,8.818500000000007,0.6686759035843011,1.7800634774000006,0.016045386802850628,-0.8394029226000002,0.009576274260250804,9.197000000000013,0.818422168213896,1.6905632570000015,0.016540144096283085,-0.8828711696999996,0.006641884727825172
40,10.227599999999999,0.6106501662559447,1.8250511308999997,0.014211030494532874,-0.8017255076999997,0.009093929097684549,11.535899999999996,0.6620521209204174,1.8304795259,0.013242286916954178,-0.7816088826000005,0.00946519370731135,8.776500000000004,0.6033169948593302,1.773044385800001,0.014889264349433494,-0.8375023041,0.008637424118129773,8.889500000000009,0.662131919798771,1.7802425192000007,0.016058497317756243,-0.8429628069000001,0.00917281479391506,9.284000000000011,0.835481027975701,1.6841713559000013,0.016427110113015644,-0.8866732229999996,0.006330093047040515
41,10.0212,0.6184994113865604,1.8182257745,0.01469149149071314,-0.8039610812999998,0.009244292848710062,11.534399999999996,0.662116617262871,1.8285541463000001,0.012900558771487117,-0.7843396782000005,0.009421903044259345,8.528100000000002,0.6091171693921966,1.7713228091000008,0.015082336389430928,-0.8417114190000001,0.008312670225044509,8.72320000000001,0.6424353102407254,1.7787666488000007,0.016178692516652625,-0.8434332678000002,0.009170923024780363,9.258500000000012,0.8366717138029038,1.6828111280000013,0.016489618356492517,-0.8869262759999996,0.0063453355215291815
42,9.847500000000004,0.6105427923375885,1.8138346247,0.014715887568129875,-0.8084267864999998,0.00880571664422547,11.467799999999997,0.6487762110176751,1.8281889881,0.012972033294121412,-0.7860988047000005,0.009241678821096855,8.4498,0.6138134587533246,1.768129987700001,0.014841750674066926,-0.8451053223000001,0.008066764810400242,8.72320000000001,0.6424353102407254,1.7787666488000007,0.016178692516652625,-0.8434332678000002,0.009170923024780363,9.383700000000012,0.8514631309822516,1.6846121579000013,0.01684691487383111,-0.8872353815999996,0.006349262717828774
43,9.8359,0.60836753022449,1.8128888050999996,0.014630593695745032,-0.8086039235999999,0.00885086967927695,11.4871,0.6650466281015411,1.8310835878999998,0.012897342764832996,-0.7879681317000005,0.008985933721692116,8.4967,0.6171918536449533,1.7696589176000008,0.014970277897525693,-0.8473496031000001,0.007865710909803687,8.565700000000007,0.6478589171359767,1.7715285167000012,0.015958116437851565,-0.8472138252000001,0.008777458705155377,9.263300000000012,0.8444783843041702,1.6825395722000014,0.016580030964465756,-0.8892162695999997,0.005987748530793096
44,9.6472,0.5974028078995242,1.8125173885999997,0.014575332658590316,-0.8094117884999998,0.008782503585286245,11.657099999999996,0.6720330129334429,1.8333716768,0.012900230018395381,-0.7899297006000005,0.009051608982757746,8.4967,0.6171918536449533,1.7696589176000008,0.014970277897525693,-0.8473496031000001,0.007865710909803687,8.638300000000006,0.640027245603485,1.7719344899000011,0.016089610159802304,-0.8492145765000001,0.00835036519755796,9.156400000000014,0.8461720465327571,1.6796640194000012,0.016328439334141173,-0.8896747580999996,0.0059850482752533294
45,9.612699999999998,0.6018730051049418,1.8089553274999994,0.01452978289105184,-0.8091184646999998,0.008798728647232178,11.7656,0.6842207474355803,1.8240144298999998,0.013059959387117686,-0.7941736443000004,0.008832791462697658,8.3719,0.6173008460691579,1.7704597079000006,0.015084506644577911,-0.8494368822000001,0.00770757061989199,8.519000000000007,0.6334090863786775,1.7646147278000008,0.01639824206460638,-0.8548301763000002,0.008366949344116421,8.999300000000016,0.8400282188889489,1.6753191266000014,0.015992958377424503,-0.8913274934999995,0.005887338223199644
46,9.445599999999999,0.6043723509374794,1.8066272398999994,0.014595867113911244,-0.8093132882999998,0.008782443998821419,11.7656,0.6842207474355803,1.8240144298999998,0.013059959387117686,-0.7941736443000004,0.008832791462697658,8.3719,0.6173008460691579,1.7704597079000006,0.015084506644577911,-0.8494368822000001,0.00770757061989199,8.541100000000007,0.6344814701355048,1.765082739800001,0.016441765378056385,-0.8562470010000003,0.008262849163810322,9.017700000000014,0.8384624382651816,1.6697527769000016,0.01553601131293707,-0.8932044392999995,0.005651944213295164
47,9.3426,0.6057689469930821,1.8081409321999993,0.014638746661158155,-0.8100743519999999,0.008716863838139901,11.7656,0.6842207474355803,1.8240144298999998,0.013059959387117686,-0.7941736443000004,0.008832791462697658,8.505600000000001,0.6321750935001746,1.7715562709000008,0.01565080319879532,-0.8538312972000002,0.007412999865961999,8.213400000000005,0.6167652982448584,1.7577662429000012,0.016454874392753595,-0.8583544155000002,0.00826669132986181,8.889200000000015,0.8451198265768813,1.665627740900001,0.01542009338441999,-0.8937323132999996,0.00567290301984931
48,9.0607,0.5966224400624932,1.8093751777999996,0.014630838699503693,-0.8119232714999999,0.008643377664352941,11.5689,0.6975832739826794,1.8200330627000003,0.0129421810228618,-0.7975612893000005,0.008933511267924594,8.554600000000002,0.6287970129554394,1.7691661445000009,0.015609426424672616,-0.8547482742000001,0.007427403575413879,8.193900000000005,0.6169293593310762,1.754933681900001,0.0163444631487352,-0.8584216242000002,0.00827082241518617,8.863700000000016,0.8461755690540289,1.6642675130000013,0.015470039858074245,-0.8939853662999995,0.0056867021811768965
